,polygon_id,state,city,name,holc_id,holc_grade,area_descr,geometry,longitude,latitude
417,7596.0,CA,Los Angeles,,D53,D,"{ ""5a"" : ""33"", ""4b"" : ""Many"", ""4a"" : ""3"", ""3"" : ""$4000-$5500 5 and 6 rooms Owner built 25"", ""2p"" : ""Static "", ""2o"" : ""Fair "", ""2n"" : "" 25.00-40.00 1939  "", ""2m"" : ""  25.00-40.00 "", ""2b"" : ""Frame and stucco Apts. & other multi-family 20%"", ""2a"" : ""4, 5 &","POLYGON ((-11927031.76041287 1100055.837508294, -11931262.94392603 1092336.607036524, -11935356.2907222 1084754.445341384, -11935970.79886159 1083632.137628898, -11938611.64954415 1085657.470306962, -11939535.28297275 1086831.521854605, -11940116.81605267 1087548.62121151, -11941179.48378461 1088564.551786656, -11942516.26234122 1090688.715646225, -11942539.72148332 1091245.9923978, -11941882.06520356 1093125.700333713, -11940563.65997458 1096800.475844353, -11939682.97451746 1099323.222066144, -11938891.93730603 1100559.673825925, -11937615.58199963 1101940.004759039, -11935025.52831541 1101786.456483031, -11933287.59486188 1102219.237430801, -11933123.22841842 1101287.706299387, -11932304.40280456 1100101.795526885, -11931218.39893965 1100853.640198803, -11932062.91460983 1102127.856178445, -11932080.38644787 1102425.976975454, -11930895.74019243 1102636.952101814, -11929690.42983692 1102300.848895025, -11929134.67600808 1101927.971393478, -11928067.80274295 1100951.450200959, -11927031.76041287 1100055.837508294), (-11930676.80843346 1099469.524426353, -11930423.22850735 1099125.071254489, -11929478.59978623 1099744.055936408, -11929690.90776593 1100547.010151978, -11930196.68546356 1100806.570226149, -11930875.4062204 1100357.259599531, -11930408.10460944 1099644.207141999, -11930676.80843346 1099469.524426353), (-11932670.58944335 1094670.458386403, -11933758.76564592 1093950.790695237, -11932407.93684282 1091735.716036851, -11931249.53861384 1092510.707683657, -11932670.58944335 1094670.458386403), (-11936963.73014183 1096460.764964596, -11937189.00371691 1096766.609060037, -11937663.00769957 1096418.405108857, -11937909.0899487 1096458.73473649, -11938325.99936022 1096177.913977776, -11938470.17246957 1096336.729329317, -11938620.06105743 1096119.433250624, -11938843.06185671 1095098.222159319, -11938570.0588081 1095214.522879931, -11938504.31588616 1095369.48575731, -11936963.73014183 1096460.764964596), (-11935917.45222944 1087559.335058687, -11935379.8724282 1086678.666338182, -11934234.91109502 1087402.014605309, -11934751.35158548 1088275.906139157, -11935917.45222944 1087559.335058687))",-11935572.127442874,1094395.2097429568
418,7595.0,CA,Los Angeles,,D54,D,"{ ""2n"" : ""   25.00-40.00 1939"", ""2o"" : "" Fair"", ""2p"" : ""Static "", ""3"" : ""45 $4000-$5500 5 & 6 rooms Owner built"", ""9"" : ""4th D-54 4-19-39 Belvedere Gardens"", ""2i"" : ""2250-3500  1939  "", ""4a"" : ""3"", ""4b"" : ""Many"", ""2h"" : ""   2250-3500"", ""2g"" : "" 2000-3250","POLYGON ((-11923290.53612135 1097313.576653798, -11921624.91889637 1096344.679793693, -11921272.06856336 1096139.44571377, -11920774.6547023 1095850.139370481, -11922832.45315694 1092195.858426176, -11923943.80028834 1091851.064669752, -11924555.58574559 1091642.668930254, -11921331.27944742 1089946.022528488, -11923782.4663139 1085446.573236588, -11922466.35236456 1084792.675027858, -11923075.74303372 1084438.514590062, -11923541.05908841 1083932.742923981, -11924041.18117788 1084414.704707539, -11924745.11482765 1083607.796145586, -11925200.98098661 1083137.992555139, -11926026.95705264 1083892.51772246, -11929170.10053986 1080597.731392214, -11930328.49597768 1079680.623398036, -11933183.01589389 1081750.797534792, -11932376.26447388 1083212.331228076, -11934897.64060151 1084666.12751678, -11934971.78681873 1084531.836691696, -11935356.2907222 1084754.445341384, -11931262.94392603 1092336.607036524, -11927031.76041287 1100055.837508294, -11926449.16919087 1099517.843775103, -11924413.30067056 1097600.766979706, -11924229.04482318 1097859.581964149, -11923290.53612135 1097313.576653798), (-11927382.70697998 1087477.50816722, -11929022.07914849 1088423.532763196, -11930764.82525767 1085405.005588267, -11929125.24189448 1084458.85367111, -11927382.70697998 1087477.50816722))",-11927652.81701871,1089563.3563233614
419,7844.0,CA,Los Angeles,,D55,D,"{ ""2c"" : "" 15 years"", ""9"" : ""4-28-39 D-55 Monterey Park Dist. 4th"", ""8"" : ""Terrain: Level low lying. Some adobe soil causes slight construction hazard Land improved 35%. Conveniences are available but not readily so. Many streets unimproved. This is an o","POLYGON ((-11908078.15771468 1085843.067968661, -11907267.07380784 1085412.244761291, -11905140.61783622 1084266.474182437, -11903727.84111819 1081451.295133057, -11902117.43206635 1080498.579724265, -11903020.28975058 1078738.668817097, -11904714.58385197 1081072.122879534, -11905289.68166032 1080779.262996783, -11908078.15771468 1085843.067968661))",-11904990.273028165,1082306.8708934425
420,8033.0,CA,Los Angeles,,D56,D,"{ ""2h"" : ""600-1000  1500-2000 "", ""5a"" : ""1"", ""2i"" : ""600-1000  1500-2000  1939"", ""2p"" : ""Static Static"", ""1e"" : ""Mexicans said to be diminishing"", ""5b"" : ""Few"", ""2j"" : ""Poor Poor"", ""2k"" : ""Static to down Static"", ""6"" : ""None"", ""1b"" : ""Oil well workers, l","POLYGON ((-11908771.46716315 1067370.676112174, -11909845.36414045 1065901.52097426, -11911431.98294931 1068192.890056698, -11909217.28180301 1068786.445678087, -11908771.46716315 1067370.676112174))",-11909929.37333111,1067554.1716785245
421,7848.0,CA,Los Angeles,,D57,D,"{ ""2n"" : ""    Up to $10"", ""1e"" : ""Many Americans born - impossible to differentiate of goats, rabbits and dark skinned babies indicated."", ""2"" : ""100 "", ""2c"" : ""50 or more years "", ""2p"" : "" Static"", ""0"" : ""Lost Angeles County"", ""5a"" : ""0"", ""2b"" : ""Shacks","POLYGON ((-11905188.1636626 1058962.002104662, -11906083.42492881 1058631.538866569, -11906442.09016461 1059558.622098893, -11906958.43655287 1060893.420174866, -11905397.18652135 1062045.187813222, -11904254.6427784 1059306.613304124, -11905188.1636626 1058962.002104662))",-11905641.550856175,1060227.1181974723
422,7854.0,CA,Los Angeles,,D58,D,"{ ""2j"" : "" Poor"", ""5b"" : ""Few"", ""2i"" : "" 1939 1000-2250  "", ""1e"" : ""of further subversive racial elements and continued encroachment of business and industry"", ""5a"" : ""7"", ""2h"" : ""  1000-2250 "", ""10"" : """", ""5"" : ""3"", ""2m"" : ""  15.00-20.00 "", ""4b"" : ""Few""","MULTIPOLYGON (((-11903888.76354001 1046828.858448868, -11902083.19672089 1043424.728429728, -11902526.91742017 1043272.955523351, -11902720.75887077 1043688.682558485, -11903090.68015863 1043558.174573249, -11904155.85538619 1045800.958141739, -11906427.44765453 1045059.138850776, -11906744.11642129 1045703.270074743, -11903888.76354001 1046828.858448868)), ((-11900685.26294124 1051126.302360253, -11901745.86153398 1049174.93527342, -11901460.63312772 1048993.367593735, -11902546.88778357 1046746.765924891, -11902297.93747998 1046461.497355258, -11901169.16699765 1045840.888828998, -11901703.20900858 1044568.228294229, -11903259.46986559 1047868.157718417, -11902570.31624419 1049121.358644784, -11903080.12777951 1049414.083339885, -11902745.99267552 1050021.664310992, -11903117.94675206 1050226.221820178, -11902601.08342478 1051166.034828826, -11902009.79376273 1050840.856514136, -11901576.49971504 1051628.762518792, -11900685.26294124 1051126.302360253)))",-11902931.506401844,1047419.6864790543
423,7862.0,CA,Los Angeles,,D59,D,"{ ""3"" : ""Owner built $2000-$2500 4 rooms 10"", ""1b"" : ""Local business & professional men, dairy farmers, laborers, and WPA workers. Income $700 to $1800"", ""1a"" : ""Yes - -"", ""10"" : """", ""2i"" : "" 1750-2500  1939 "", ""2j"" : "" Poor"", ""0"" : ""Los Angeles County"",","POLYGON ((-11934115.5991847 1018006.367707624, -11936145.76785833 1019103.504055195, -11933540.68513472 1023759.170285042, -11928709.94454668 1021120.457814771, -11931159.0381053 1016482.155877176, -11929222.6420114 1015478.458751759, -11930283.77165524 1013399.280037586, -11931418.66789971 1013899.929322339, -11932985.45846387 1017384.226959951, -11933484.57301825 1017720.915800803, -11931715.66039787 1020896.549021774, -11932360.98892511 1021231.168185752, -11934115.5991847 1018006.367707624))",-11932091.80098616,1019212.266003846
424,7766.0,CA,Los Angeles,,D6,D,"{ ""2e"" : ""N/A 96%"", ""2k"" : ""Static to downward N/A"", ""0"" : ""Los Angeles County"", ""2l"" : ""20-25 N/A"", ""1c"" : ""10 Mexicans and Japanese"", ""2g"" : ""1500-2500 N/A"", ""2f"" : ""N/A 20% plus"", ""1a"" : ""Yes N/A N/A"", ""2j"" : ""N/A Poor"", ""1e"" : ""Both Mexican and Negro","POLYGON ((-11896668.76951938 1131401.76056908, -11897679.10022643 1129570.122739488, -11896739.87534429 1128887.540904538, -11896625.86275273 1128890.470691493, -11896244.0588298 1128587.759169718, -11897199.87985218 1126758.766176616, -11898086.18374434 1125055.80640247, -11897736.33238965 1124862.863148084, -11897894.78785669 1124563.644198253, -11897121.20471221 1124116.251486758, -11896988.71611125 1124300.300446498, -11896402.44118516 1123977.011306535, -11897017.15849233 1122824.732096075, -11899290.95843442 1124037.354413527, -11899234.07440182 1124146.234782178, -11900549.21417563 1123988.646157771, -11900729.05103241 1123857.442077445, -11902029.52545477 1123740.732109991, -11902538.12018131 1123695.103016844, -11902268.39917549 1123974.222773072, -11902214.94667038 1124101.087363575, -11902014.83979423 1124254.023883416, -11902044.14918943 1124500.603128697, -11902116.31995266 1124894.260035204, -11902118.40480243 1125175.190806139, -11901984.02225897 1125553.635752759, -11901853.01408942 1125761.134681941, -11901658.63101993 1125933.668034154, -11901567.66980291 1125858.800885688, -11900901.52622557 1126347.061149355, -11900842.47519676 1126618.928300769, -11900362.77773816 1126889.123962593, -11900100.84984453 1126464.88271307, -11899555.30142294 1126764.58069836, -11899232.31181327 1127335.132555181, -11899539.10182093 1127603.095751079, -11898930.04814504 1128542.373457108, -11898335.05503672 1129620.984661923, -11899205.8707468 1130364.637546625, -11900451.12872638 1128287.233807054, -11900147.20923994 1128029.063108728, -11900395.2732547 1127639.334840634, -11900890.49479139 1127385.949098821, -11900894.63887393 1126943.918779335, -11901269.83111693 1126698.353881967, -11901253.62578955 1129124.917038523, -11900805.47221622 1129667.513315773, -11901093.83624952 1129908.892842866, -11900230.78616502 1131473.086945052, -11898743.16399677 1130364.408846077, -11898385.00411857 1131019.248314124, -11897785.70814904 1132114.967775888, -11897620.97326966 1132024.090184107, -11897288.3002806 1132651.66300931, -11896300.40140696 1132093.549101017, -11896668.76951938 1131401.76056908))",-11899023.358185248,1127282.0826649729
425,7548.0,CA,Los Angeles,,D60,D,"{ ""2k"" : "" Static"", ""2l"" : ""12.50-20.00 "", ""2m"" : ""15.00-25.00   "", ""2n"" : ""   1939 15.00-25.00"", ""2o"" : ""Fair "", ""2p"" : ""Static "", ""3"" : ""20 4 and 5 room $2500-$4000 Slowly"", ""4a"" : ""6"", ""4b"" : ""Few"", ""5"" : ""3"", ""5a"" : ""24"", ""5b"" : ""Many"", ""6"" : ""Limite","MULTIPOLYGON (((-11956450.80531809 1072529.131541848, -11957098.83585217 1070414.542027382, -11959503.4091383 1071780.967059174, -11957745.47144075 1075058.821279546, -11957043.5910385 1076497.051194856, -11955256.94531856 1079458.609016496, -11953860.26426889 1081917.328845572, -11953268.94628095 1082964.366261432, -11953093.68125482 1082966.488960139, -11953077.50901839 1082883.281477497, -11954084.14391882 1079825.320604078, -11954935.43471865 1077250.564303927, -11955541.74332941 1075456.290460721, -11955511.74954711 1075353.043905072, -11956450.80531809 1072529.131541848)), ((-11954097.43269059 1074722.626596206, -11954685.74113235 1075027.170162652, -11954649.96620676 1075316.909742949, -11953165.56564036 1078602.3323125, -11951501.05851562 1082344.627681297, -11950314.09044683 1081698.84117511, -11952838.71460422 1077018.704265193, -11952908.08576928 1076892.161513686, -11954097.43269059 1074722.626596206)), ((-11953973.93743804 1083782.429167243, -11956608.78666725 1079062.13466369, -11956975.9971762 1079252.798798431, -11958689.53326015 1076176.381883388, -11958813.97411879 1075861.344384165, -11960668.45889361 1072381.214450443, -11963626.9770737 1074025.131529544, -11962188.97056875 1076693.415406184, -11961098.51213627 1078777.374199901, -11959816.15114294 1080915.912196483, -11957225.63646879 1085593.052266449, -11953973.93743804 1083782.429167243), (-11958026.27707571 1081419.338819305, -11958332.48977852 1080865.652237103, -11957174.26110183 1080225.138953321, -11956865.98558697 1080782.620608682, -11958026.27707571 1081419.338819305)))",-11957509.49597432,1078053.738784808
426,7547.0,CA,Los Angeles,,D61,D,"{ ""5"" : ""3"", ""9"" : ""3-15-39 Watts D-61 4th-"", ""8"" : ""Terrain: Level with some low swampy land. Some construction hazards. Land improved 50%. There are no deed restrictions and zoning is mixed, ranging from single family residential to heavy industrial; a","MULTIPOLYGON (((-11963615.87205854 1066253.634358315, -11964194.23130095 1063125.526874265, -11964246.68803103 1063030.646923116, -11967669.33649385 1064943.918128805, -11968186.11074964 1063990.782604378, -11970506.97511629 1065255.510878473, -11969091.96431115 1067768.40188459, -11967046.47291295 1066546.117191254, -11966623.20737246 1067307.553473828, -11964218.8688259 1065988.336537746, -11963744.54867577 1066283.492912528, -11963615.87205854 1066253.634358315)), ((-11961150.98163834 1061333.414981661, -11962372.17385102 1061981.985804055, -11962195.04129891 1064427.59094936, -11961990.04418853 1066130.966545948, -11959650.99054456 1062618.403861348, -11959910.60021138 1061896.482179967, -11960873.25843363 1062316.225642628, -11961150.98163834 1061333.414981661)), ((-11960668.45889361 1072381.214450443, -11963268.87922357 1067783.362760212, -11965621.72360009 1069109.179279698, -11965399.71815215 1069508.557626127, -11963623.49490955 1072630.098150117, -11963686.01977673 1073915.575252039, -11963626.9770737 1074025.131529544, -11960668.45889361 1072381.214450443)), ((-11958109.05291737 1066898.680459743, -11959043.92889922 1064059.041569911, -11961536.74427228 1068013.219627589, -11959503.4091383 1071780.967059174, -11957098.83585217 1070414.542027382, -11957713.78085566 1068649.274006499, -11958795.87197541 1069235.025289403, -11959545.25551624 1067766.841867554, -11958109.05291737 1066898.680459743)))",-11963033.855407521,1067505.9078953178
427,7497.0,CA,Los Angeles,,D62,D,"{ ""0"" : ""Los Angeles County"", ""10"" : """", ""1a"" : ""Yes - -"", ""1b"" : ""Artisans, laborers, oil well workers, etc. Income $1200-2400"", ""1c"" : ""Mexicans 10"", ""1d"" : ""None known"", ""1e"" : ""None apparent"", ""2"" : "" 85"", ""2a"" : "" 4 and 5 rooms"", ""2b"" : ""Frame "", ""2","POLYGON ((-11964883.17814082 1018354.291807141, -11965176.00909153 1017846.232882255, -11966338.37190498 1018416.20447919, -11966647.60279921 1017863.439939972, -11967253.26376348 1018218.392282153, -11966740.0662421 1019208.38256138, -11969883.60657632 1020939.595458737, -11972349.29834259 1016487.804056989, -11973242.47885731 1016975.216572012, -11971057.39748212 1020961.872570673, -11971441.30396296 1021289.621425826, -11971124.02561029 1021857.995480797, -11971542.17860648 1022078.567723525, -11971072.23961222 1023079.989283501, -11970270.17745655 1022715.490952594, -11967427.05895982 1021207.8045916, -11967749.01390044 1020579.438856106, -11965253.20854087 1019164.665621343, -11965263.16546601 1019033.750994715, -11965436.28565834 1018720.060063925, -11964883.17814082 1018354.291807141))",-11969519.903570862,1020008.7862699255
428,7493.0,CA,Los Angeles,,D63,D,"{ ""0"" : ""Los Angeles County"", ""10"" : """", ""1a"" : ""- - Slowly"", ""1b"" : ""Artisans, oil well, service & white collar workers, Petty Naval officers, etc. Income $1200-2500"", ""1c"" : ""Mexicans, Japanese & Italians 20"", ""1d"" : ""5"", ""1e"" : ""Slow increases of subv","POLYGON ((-11974218.36503518 1012875.751257117, -11974700.39450144 1012025.272953446, -11975361.77819647 1012427.687391284, -11975692.29342788 1011824.362457437, -11975030.507197 1011442.422320179, -11975908.23863083 1009852.318134672, -11976583.77279261 1010214.426731358, -11974907.39416933 1013275.351505545, -11974249.68673776 1012925.439728601, -11972311.07220884 1016400.539779526, -11972349.29834259 1016487.804056989, -11969883.60657632 1020939.595458737, -11966740.0662421 1019208.38256138, -11967253.26376348 1018218.392282153, -11966647.60279921 1017863.439939972, -11966338.37190498 1018416.20447919, -11965176.00909153 1017846.232882255, -11964883.17814082 1018354.291807141, -11963724.08581316 1017728.077708071, -11965037.78636491 1015443.601572487, -11962763.46840861 1014182.191348642, -11962488.98318564 1013812.511465252, -11961984.43835907 1013269.636229928, -11960836.65107821 1012676.228503463, -11961501.23441881 1011362.846308225, -11963196.47041093 1008421.752029218, -11962764.19955052 1007349.8635636, -11962074.81065195 1004842.512800975, -11962928.06475369 1005238.605518039, -11963372.633822 1004497.204319978, -11964168.97321025 1003169.166451761, -11964889.35443134 1003542.15278675, -11965069.59709063 1003219.206370771, -11965445.43138402 1003517.848060495, -11967701.40105933 1004700.181968231, -11968624.3333075 1005230.016772064, -11970200.97126522 1006099.917137938, -11970534.61800759 1006304.700419881, -11971504.47380182 1006881.25645571, -11972841.35090251 1007639.756341391, -11972847.55587181 1007633.167916716, -11972853.19380905 1007636.366924127, -11972474.31419566 1008012.00420256, -11975443.63062774 1009603.287088134, -11974599.67229605 1011229.369769568, -11973682.24770787 1010731.158520358, -11973369.0358328 1011298.52521233, -11974285.49153567 1011821.015890741, -11973816.84494943 1012662.340084502, -11974218.36503518 1012875.751257117), (-11969440.58431858 1015558.354488493, -11969674.00362539 1015075.272728237, -11968602.95897172 1014517.189954878, -11968347.27485778 1014987.980896161, -11968976.24031495 1015330.994578095, -11969440.58431858 1015558.354488493), (-11974223.62998221 1009700.796687772, -11973069.36147135 1009059.49138504, -11972703.53508967 1009767.408031053, -11973843.28109889 1010404.833340004, -11974223.62998221 1009700.796687772))",-11967966.984486623,1011674.8104788457
429,7490.0,CA,Los Angeles,,D64,D,"{ ""0"" : ""Los Angeles County"", ""10"" : """", ""1a"" : ""Yes - -"", ""1b"" : ""White collar, artisans, Petty Naval officers, etc. Income $1200-2500"", ""1c"" : ""Few Apparently none"", ""1d"" : ""0"", ""1e"" : ""Encroachment of subversive light industry and business"", ""2"" : ""50","POLYGON ((-11978850.43531341 1010427.27395298, -11981331.32319912 1006055.432419233, -11981680.41299457 1006281.322619373, -11981936.51665701 1006555.158435537, -11982073.51994809 1006879.06185035, -11982118.47276491 1007143.85091389, -11982021.74871088 1007619.99119664, -11981352.27603234 1008847.135776988, -11980941.86067059 1009108.612223463, -11980932.98660965 1009335.376006589, -11980761.4109195 1009646.020922193, -11980523.9124633 1009895.429971524, -11980230.9975957 1010064.587384541, -11979956.22736127 1010185.850501164, -11978850.43531341 1010427.27395298))",-11980735.857611764,1008340.7587470147
430,7512.0,CA,Los Angeles,,D65,D,"{ ""0"" : ""Los Angeles County"", ""10"" : """", ""1a"" : ""Moderately  "", ""1b"" : ""Laborers, factory workers & WPA workers. Income $700 to 1200"", ""1c"" : ""30 Mexicans"", ""1d"" : ""Few"", ""1e"" : ""Threat of negro infiltration from areas to north."", ""2"" : ""85 "", ""2a"" : "" 4","POLYGON ((-11961054.74158785 1057065.739076901, -11961241.47744971 1056652.739264714, -11961436.15419234 1056450.599061832, -11962351.76558648 1053965.306447306, -11962839.84537639 1054201.601326295, -11963404.11069503 1052985.275224793, -11964339.2773938 1053485.553070976, -11964652.43737037 1052873.854324636, -11967370.47766828 1054367.93044453, -11967115.73650641 1054978.88183257, -11968283.46612095 1055674.017348487, -11968107.2777936 1056022.718503631, -11968563.99266054 1058513.998733309, -11967370.83852979 1060596.748201363, -11966352.69062912 1060066.831294026, -11966646.49946686 1059535.430231252, -11965801.83043747 1059051.916989169, -11965490.25258045 1059540.455757679, -11961054.74158785 1057065.739076901))",-11965147.902541067,1056524.0770422318
431,7489.0,CA,Los Angeles,,D66,D,"{ ""0"" : ""Los Angeles County"", ""10"" : ""Caution: This area is currently affected in whole or in part by an Ad valorem Tax District. Individual properties should be checked for this hazard."", ""1a"" : ""Slowly  "", ""1b"" : ""Oil well workers, gardeners, tradesmen","MULTIPOLYGON (((-11984492.8300689 1054543.162928913, -11985783.11656892 1055166.438877573, -11984763.19811662 1057162.453105264, -11983487.83021837 1056516.273836512, -11984492.8300689 1054543.162928913)), ((-11985371.52387791 1057459.318265184, -11986394.77401364 1055454.790250431, -11986075.30625794 1055307.593696276, -11986757.04935788 1053986.162023031, -11990410.04852962 1055984.111250848, -11990017.18149016 1056783.467151298, -11991164.61403982 1057456.188881665, -11989458.66411587 1060603.593732548, -11984644.98379054 1058161.14864728, -11985073.48010345 1057319.673917224, -11985371.52387791 1057459.318265184)))",-11987627.522080457,1057206.771890803
432,7516.0,CA,Los Angeles,,D67,D,"{ ""2m"" : ""   15.00-25.00"", ""2n"" : ""1939 15.00-25.00   "", ""2o"" : "" Seasonal (good in summer)"", ""2p"" : "" Static"", ""3"" : ""8 Owner built 5 rooms $3000-4000"", ""4a"" : ""6"", ""4b"" : ""0"", ""5"" : ""3"", ""5a"" : ""3"", ""5b"" : ""Few"", ""6"" : ""Limited and selective"", ""71"" : ""","MULTIPOLYGON (((-12017842.4367144 1052497.21079366, -12017514.56786647 1051323.561551933, -12018140.4973842 1051719.560998358, -12018126.503119 1051745.762163056, -12019964.46753199 1052988.637695088, -12019674.47919796 1053325.756772249, -12019438.65761121 1053651.767059486, -12018744.14220038 1054423.91955549, -12018492.36071593 1054274.850006349, -12018340.42395563 1053985.268941056, -12018193.42414156 1053638.837957382, -12018036.34267771 1053094.795084319, -12017842.4367144 1052497.21079366)), ((-12016673.61282087 1071714.188664659, -12016686.50640883 1071481.435951682, -12016238.81076893 1071464.467402649, -12016205.89293613 1071239.369212376, -12014508.91609221 1070239.231643145, -12014785.42536562 1069681.307853022, -12013929.75666029 1069167.733357349, -12014392.65031959 1068297.972291553, -12014574.4911691 1067718.889559029, -12014664.55412958 1067332.072684959, -12014751.41118161 1067022.892050772, -12014814.49085294 1066675.68892621, -12014835.14300689 1066458.811993739, -12014657.21299989 1065620.409484627, -12014542.21443243 1065288.518604406, -12014455.09991173 1064942.321502738, -12014426.28583589 1064742.657757497, -12014589.19464057 1064574.948887932, -12014760.23522374 1064446.501065082, -12014920.34503971 1064346.733972667, -12015103.41817174 1064115.749118637, -12015379.58196729 1063708.073371177, -12015502.9632148 1063458.838806214, -12015584.10916837 1063240.766160796, -12015565.23607844 1063131.001529261, -12015422.03541812 1062867.831230742, -12015304.131899 1062747.779787858, -12015194.46483587 1062711.731743386, -12015002.91477215 1062580.592326189, -12015045.632367 1062395.796090308, -12015222.07237073 1062041.957992763, -12015205.38233511 1061784.468307725, -12015148.53300983 1061365.680987843, -12014964.46082419 1061005.362767075, -12014830.7532347 1060653.140076683, -12014632.61501091 1060255.232967804, -12014468.38979837 1059886.077604117, -12014332.63012772 1059393.710678077, -12014376.09536589 1059000.798116035, -12014471.35109629 1058676.33841634, -12014664.0622255 1058280.272956049, -12014905.33073428 1058300.223233275, -12015130.513545 1058456.214978152, -12015387.4737479 1058629.844829393, -12015678.10182834 1058873.881609473, -12015955.55914675 1059141.645187248, -12016250.73137544 1059077.902581781, -12016345.65550057 1057858.277596659, -12016201.81066208 1057799.135806793, -12015198.52927441 1057790.593298133, -12014898.30893473 1057742.658839272, -12014941.44328182 1057631.443743692, -12015031.07084753 1057254.190647935, -12015283.23094087 1056718.86762488, -12015426.36494244 1056415.977166989, -12015464.8601316 1056238.730936997, -12015278.48786607 1056170.06994351, -12015428.80485309 1055692.410398177, -12015506.23720589 1055516.904517705, -12015688.26603337 1055027.035150932, -12016949.24250674 1051357.390716562, -12017280.45622748 1052311.173603718, -12017389.7474094 1052689.63901225, -12017508.37889865 1052967.347691498, -12017620.17693857 1053221.401997885, -12017670.70220515 1053573.878897714, -12017982.43025052 1054594.379308945, -12018113.34405835 1054825.939720612, -12018755.32541376 1055215.344097297, -12018480.35740309 1055387.169925339, -12018398.88550876 1055533.963673247, -12018162.2611316 1056164.048786376, -12017632.55492834 1057406.069596508, -12017554.48096674 1057792.283050387, -12017555.19443073 1057737.195193744, -12017478.89441727 1057506.161486652, -12017214.44046436 1057344.490933474, -12017001.37786388 1057260.999571445, -12016847.44401979 1057304.667148848, -12016765.38758289 1057497.461996228, -12016708.53557598 1057788.652313588, -12016684.75674968 1058460.653861603, -12016792.9497021 1058580.284212323, -12016943.67779691 1058614.288708031, -12017319.67401677 1058530.027776261, -12017448.59292557 1058288.768216585, -12017551.61807528 1058013.272142398, -12017521.35310143 1058337.428483893, -12017488.59973612 1058564.204656451, -12017412.50057863 1058833.12377728, -12017334.26679099 1059153.817482003, -12017203.86748721 1059604.437253376, -12017117.59954841 1059867.701054823, -12017108.91908848 1060015.145321529, -12017051.94977533 1060261.566949982, -12016965.00865299 1060478.109769108, -12016912.59001545 1060740.292502014, -12016815.76028958 1061070.499748973, -12016749.43549842 1061417.635380226, -12016554.98629728 1062223.221189308, -12017154.87000371 1062304.669537446, -12017195.66287203 1062135.340612881, -12017276.714013 1061809.622005874, -12017343.85748068 1061568.858111156, -12017475.47348508 1061152.04111704, -12017568.69157564 1060720.521967405, -12017652.41289854 1060330.065696287, -12017786.30494565 1059921.111336505, -12017864.94175577 1059527.820710914, -12017984.11486149 1059097.441451715, -12018057.13191089 1058714.260347267, -12018105.25818159 1058304.017061478, -12018107.75931886 1057928.030297756, -12018110.39875491 1057611.703225368, -12018186.39128337 1057534.709839274, -12018887.96866765 1057864.545033625, -12019158.39615559 1057928.585925366, -12019512.85303907 1057973.065537504, -12019785.93602093 1057993.612086115, -12019756.51993754 1058391.094928636, -12019678.25956377 1058711.801259414, -12019635.11975517 1058969.239940326, -12019675.10191825 1059181.785247827, -12019773.79041789 1059468.301661465, -12019716.59889561 1059751.038546658, -12019700.88321136 1059974.039410945, -12019766.78186901 1060109.935505558, -12019805.92018057 1060264.078456107, -12019848.56998928 1060411.895137829, -12019887.03795284 1060582.217601075, -12019855.76423982 1060788.30172481, -12019843.3885033 1060930.39489507, -12019826.83146263 1061094.993499139, -12019815.96029901 1061279.298981321, -12019772.47705283 1061387.567962527, -12019696.04714327 1061585.126863223, -12019659.58851957 1061680.742874201, -12019612.42429232 1062035.231500729, -12019578.13943157 1062156.879310438, -12019443.49808722 1063133.092993275, -12019330.10616314 1063516.993776329, -12019290.63036682 1063842.629761863, -12019268.71316377 1064136.636564116, -12019229.90502073 1064446.086959421, -12019148.62474475 1064682.302508923, -12019118.8481024 1064930.563560313, -12019087.22490933 1065301.918684029, -12019011.79199493 1065632.394024795, -12018916.46437178 1065893.896367037, -12018867.11667515 1066222.299885394, -12018722.62418685 1066572.336799526, -12018688.82465235 1066917.640006992, -12018541.81544586 1067406.929868346, -12018450.50984608 1067571.356527422, -12018427.24364872 1067897.674398051, -12018400.3034374 1068155.757490654, -12018340.2558176 1068428.54923838, -12018304.28016549 1068747.801418609, -12018234.20654354 1068948.829410238, -12018208.60455255 1069174.552037686, -12018172.46718005 1069419.243282827, -12018168.76395768 1069665.397297788, -12018143.83062348 1069874.938886418, -12018118.54427911 1070249.754159884, -12018070.36912065 1070471.205510319, -12018020.69425462 1070650.454713471, -12017999.42900951 1070928.214182955, -12017955.59357363 1071201.710072558, -12017918.10989483 1071478.731023937, -12017905.36404833 1071786.034388649, -12017881.92512847 1072037.758289207, -12017849.12322599 1072126.621083016, -12017848.97907317 1072127.011299856, -12017284.10315337 1072036.670091551, -12017298.50246181 1071846.115460601, -12016673.61282087 1071714.188664659)))",-12017012.993289828,1062395.857186872
